tweet_id,customer_message,support_response,intent
1104711,"Actually got it to work but did it the old fashioned way aka hooking it up to iTunes on PC. So issue resolved. Tks for fast response!","It’s our pleasure, and we’re glad it's updated. Please let us know if we can be of any more assistance.",no_actionable_content
1105607,"wtf is this https://t.co/RUH0wc7XYf","Let’s find out what’s going on. Use this article to check your “Language &amp; Region” settings: https://t.co/6SlHE3a7zI",general_complaint_vague
1105613,"Ugh my MacBook Pro wont turn on 😩😩 its been over 6 years with this thing.. 🆘🆘 .","Thanks for reaching out to us for support. When you have a free moment, please give this link a try: https://t.co/RqWW0duJ0U",hardware_issue
1106624,"Same problem here. 🙄","We'd like to work with you. Let's take a look together in DM. https://t.co/GDrqU22YpT",general_complaint_vague
110873,"None of the above. I just tried to check my emails and a message popped up saying that the Mac couldn’t login to the email address and the account.","Are you using Safari to check you mail or the Mail application? Let us know in DM. https://t.co/GDrqU22YpT",account_data_issue
110915,"Got it. All good. Happy Thanksgiving.","Thanks. We hope you have a great one as well. Let us know if you have any additional questions. We're happy to do everything we can to help.",no_actionable_content
110922,"My phone is brand spanking new and it’s fucking up get it together wtf","That's never the experience we want you to have. We'll be happy to see how we can help. What's going on with your new iPhone?",general_complaint_vague
1110299,"Dear I HATE the App Store line @ the bottom of the message keyboard. How do you get rid of it(or buy a Google ph) #suckupdate","We appreciate all feedback and it take it very serious. You can provide feedback here: https://t.co/oWzjJxkvlC",how_to_question
11112,"The whole phone will just crash or freeze for over a minute. It be spazzing out too like it has a ghost in it or something.","Thanks. We'll help get to the bottom of this together. What version of iOS are you currently running?",software_issue
1117114,https://t.co/gipNEeBt9D,"Thank you for this screenshot. Let's toggle Vibrate on Ring and Vibrate on Silent off and on. Let us know in DM if it works. https://t.co/GDrqU22YpT",no_actionable_content
1117128,"I havta individually swipe my notifs away instead of clearing them all at once in the IOS11 update?????? Thts bull crap!!!!","We're happy to help. You can still close out all the notifications at once by tapping on the ""X"" at the top. Questions? DM us. https://t.co/GDrqU22YpT",general_complaint_vague
1118100,"“Your iPhone batter may need to be serviced”.... Thanks 🙄🙄🙄","We're here to help. Send us a DM by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT",hardware_issue
1118205,"I won’t get WhatsApp notifications till I open the app, ever since updating to iOS 11. Currently using iOS 11.0.3. Pls help.","Thanks for reaching out. We've also received your DM and will respond from there to help with your WhatsApp notifications.",third_party_app_issue
1120539,"When I open Spotify and plug my EarPods, instead of phone recognize the Spotify, it recognizes the native music app, then I have to reboot..","Hey there! Let's look into this together. Could you tell us which Apple device you're using?",third_party_app_issue
1123207,"i need to purchase charging cable for my iphone.. provide address of authorised service centres in delhi ncr region in india","Thanks for reaching out. You can use our website to research reseller locations in your area: https://t.co/LZ19vR1Lm8",purchase_billing
1123209,"so, you let me buy a book, pay for it, then tell me I’m not allowed to read it... Please fix this or refund my $15. https://t.co/DAJxxPxFtX","Our experts over at iTunes Store Support can help you with this: https://t.co/SDIe7UiyJN",purchase_billing
1124370,"Errr I’m no genius but I’m pretty sure this ain’t supposed to happen... https://t.co/HMvl2E8RZ5","That's certainly not what we'd expect to see. Have you already tried restarting? Let us know via DM. https://t.co/GDrqU22YpT",software_issue
1124387,"is this real ?! https://t.co/iOovuG7jCH","Rest assured, this message is not authentic. Here's a guide to help identify phishing attempts: https://t.co/sayPykspsk",no_actionable_content
1124826,"#ios11bug phone was locked, pressed HB, slide up CC to torch on closed CC and then I couldn’t unlock my phone until the torch was off","We'd love to help with this. Has this occurred multiple times? Have you tried powering off your iPhone and restarting?",software_issue
112823,"My phone got stolen but i can't change my apple id password because of the 2 step verification that requires my phone! Do you have a uk based email that i can contact about this?","We'd like to help any way we can over Twitter. The first steps to take would be here: https://t.co/fUoKdx4Yut As you're unable to change your Apple ID password, we recommend reaching out to our Apple ID group using this link: https://t.co/UJm15vmMM2",account_data_issue
1128270,"this needs investigation, apple watch not supporting original charger https://t.co/LevhLVeBzw","We can definitely help. Could you Direct Message us and let us know what country you're located in? https://t.co/GDrqU22YpT",hardware_issue
112829,"my iCloud account was just locked down, &amp; I had to unlock it with my 2 factor code and then change my password. Was it a hacking attempt...?","Thanks for reaching out to us. We have an article that can help ensure your Apple ID is secure: https://t.co/SdkqXUvz1a If you continue seeing any strange behavior, reach out to our Apple ID experts here: https://t.co/UJm15vmMM2",account_data_issue
112831,"Question - I need to transfer my AppleCare to a new device. Can I do that online?","We aren't able to do that through Twitter, but you can start that process online. Check out the steps for that here: https://t.co/8CjEPFkTCs",how_to_question
1130551,"Why is my brightness going up and down on its own?? FIX IT #ios11 #annoying","Navigate to Settings &gt; General &gt; Accessibility &gt; Display Accommodations. Can you tell us if Auto-brightness is enabled?",software_issue
1131400,"I have an Apple/mac/iPhone so I don’t have to know stuff like that. It’s the calendar that appears on my phone. Would a screenshot help?","No worries. Let's move to DM so that we can take a closer look. https://t.co/GDrqU22YpT",general_complaint_vague
1132170,"In Canada according to the PM, we do not pay GST to NETFLIX yet you add $1.30 gst to my bill every mo. Explain","We'll point you in the right direction. To best look into this, connect with our iTunes Store Support: https://t.co/SDIe7UiyJN",purchase_billing
1132801,"Battery life on my MacBook Air is trash now, what can I do","We'd love to help find the best solution so you can continue to experience the MacBook Air as you like. DM us what software version you're on. https://t.co/GDrqU22YpT",hardware_issue
1133184,"trying to get a head start on my iPhone X upgrade and I can’t connect to the server? https://t.co/qkEmEyKCis","We'll be happy to assist as best we can. At what point are you seeing this happen? Let us know in DM and we'll continue there. https://t.co/GDrqU22YpT",software_issue
1133219,"if i’m pre ordering the iPhone X would i have to pre order it from my carrier company to pay for it monthly not all at once?","We're excited about the iPhone X and want to answer your questions. Reach out to our Sales team: https://t.co/8yjRd1Xo0i",purchase_billing
